chamber,value,topic,type,format,id,indicator
Senate,0.317,income_kids,map,.0%,610U500US09003,plinc18
Senate,0.254,income_kids,map,.0%,610U500US09004,plinc18
Senate,0.164,income_kids,map,.0%,610U500US09005,plinc18
Senate,0.495,income_kids,map,.0%,610U500US09006,plinc18
Senate,0.199,income_kids,map,.0%,610U500US09007,plinc18
Senate,0.146,income_kids,map,.0%,610U500US09008,plinc18
Senate,0.193,income_kids,map,.0%,610U500US09009,plinc18
Senate,0.649,income_kids,map,.0%,610U500US09010,plinc18
Senate,0.464,income_kids,map,.0%,610U500US09011,plinc18
Senate,0.123,income_kids,map,.0%,610U500US09012,plinc18
Senate,0.32,income_kids,map,.0%,610U500US09013,plinc18
Senate,0.203,income_kids,map,.0%,610U500US09014,plinc18
Senate,0.624,income_kids,map,.0%,610U500US09015,plinc18
Senate,0.246,income_kids,map,.0%,610U500US09016,plinc18
Senate,0.304,income_kids,map,.0%,610U500US09017,plinc18
Senate,0.327,income_kids,map,.0%,610U500US09018,plinc18
Senate,0.327,income_kids,map,.0%,610U500US09019,plinc18
Senate,0.321,income_kids,map,.0%,610U500US09020,plinc18
Senate,0.174,income_kids,map,.0%,610U500US09021,plinc18
Senate,0.307,income_kids,map,.0%,610U500US09022,plinc18
Senate,0.692,income_kids,map,.0%,610U500US09023,plinc18
Senate,0.323,income_kids,map,.0%,610U500US09024,plinc18
Senate,0.27,income_kids,map,.0%,610U500US09025,plinc18
Senate,0.088,income_kids,map,.0%,610U500US09026,plinc18
Senate,0.329,income_kids,map,.0%,610U500US09027,plinc18
Senate,0.089,income_kids,map,.0%,610U500US09028,plinc18
Senate,0.389,income_kids,map,.0%,610U500US09029,plinc18
Senate,0.175,income_kids,map,.0%,610U500US09030,plinc18
Senate,0.277,income_kids,map,.0%,610U500US09031,plinc18
Senate,0.15,income_kids,map,.0%,610U500US09032,plinc18
Senate,0.165,income_kids,map,.0%,610U500US09033,plinc18
Senate,0.191,income_kids,map,.0%,610U500US09034,plinc18
Senate,0.195,income_kids,map,.0%,610U500US09035,plinc18
Senate,0.106,income_kids,map,.0%,610U500US09036,plinc18
House,0.723,income_kids,map,.0%,620L500US09001,plinc18
House,0.191,income_kids,map,.0%,620L500US09002,plinc18
House,0.785,income_kids,map,.0%,620L500US09003,plinc18
House,0.815,income_kids,map,.0%,620L500US09004,plinc18
House,0.521,income_kids,map,.0%,620L500US09005,plinc18
House,0.65,income_kids,map,.0%,620L500US09006,plinc18
House,0.735,income_kids,map,.0%,620L500US09007,plinc18
House,0.153,income_kids,map,.0%,620L500US09008,plinc18
House,0.396,income_kids,map,.0%,620L500US09009,plinc18
House,0.549,income_kids,map,.0%,620L500US09010,plinc18
House,0.431,income_kids,map,.0%,620L500US09011,plinc18
House,0.369,income_kids,map,.0%,620L500US09012,plinc18
House,0.315,income_kids,map,.0%,620L500US09013,plinc18
House,0.059,income_kids,map,.0%,620L500US09014,plinc18
House,0.199,income_kids,map,.0%,620L500US09015,plinc18
House,0.075,income_kids,map,.0%,620L500US09016,plinc18
House,0.062,income_kids,map,.0%,620L500US09017,plinc18
House,0.157,income_kids,map,.0%,620L500US09018,plinc18
House,0.094,income_kids,map,.0%,620L500US09019,plinc18
House,0.317,income_kids,map,.0%,620L500US09020,plinc18
House,0.141,income_kids,map,.0%,620L500US09021,plinc18
House,0.345,income_kids,map,.0%,620L500US09022,plinc18
House,0.195,income_kids,map,.0%,620L500US09023,plinc18
House,0.521,income_kids,map,.0%,620L500US09024,plinc18
House,0.753,income_kids,map,.0%,620L500US09025,plinc18
House,0.483,income_kids,map,.0%,620L500US09026,plinc18
House,0.174,income_kids,map,.0%,620L500US09027,plinc18
House,0.148,income_kids,map,.0%,620L500US09028,plinc18
House,0.115,income_kids,map,.0%,620L500US09029,plinc18
House,0.123,income_kids,map,.0%,620L500US09030,plinc18
House,0.058,income_kids,map,.0%,620L500US09031,plinc18
House,0.115,income_kids,map,.0%,620L500US09032,plinc18
House,0.249,income_kids,map,.0%,620L500US09033,plinc18
House,0.161,income_kids,map,.0%,620L500US09034,plinc18
House,0.177,income_kids,map,.0%,620L500US09035,plinc18
House,0.105,income_kids,map,.0%,620L500US09036,plinc18
House,0.106,income_kids,map,.0%,620L500US09037,plinc18
House,0.214,income_kids,map,.0%,620L500US09038,plinc18
House,0.757,income_kids,map,.0%,620L500US09039,plinc18
House,0.266,income_kids,map,.0%,620L500US09040,plinc18
House,0.412,income_kids,map,.0%,620L500US09041,plinc18
House,0.271,income_kids,map,.0%,620L500US09042,plinc18
House,0.251,income_kids,map,.0%,620L500US09043,plinc18
House,0.341,income_kids,map,.0%,620L500US09044,plinc18
House,0.324,income_kids,map,.0%,620L500US09045,plinc18
House,0.521,income_kids,map,.0%,620L500US09046,plinc18
House,0.248,income_kids,map,.0%,620L500US09047,plinc18
House,0.142,income_kids,map,.0%,620L500US09048,plinc18
House,0.699,income_kids,map,.0%,620L500US09049,plinc18
House,0.167,income_kids,map,.0%,620L500US09050,plinc18
House,0.36,income_kids,map,.0%,620L500US09051,plinc18
House,0.275,income_kids,map,.0%,620L500US09052,plinc18
House,0.178,income_kids,map,.0%,620L500US09053,plinc18
House,0.192,income_kids,map,.0%,620L500US09054,plinc18
House,0.103,income_kids,map,.0%,620L500US09055,plinc18
House,0.316,income_kids,map,.0%,620L500US09056,plinc18
House,0.153,income_kids,map,.0%,620L500US09057,plinc18
House,0.321,income_kids,map,.0%,620L500US09058,plinc18
House,0.17,income_kids,map,.0%,620L500US09059,plinc18
House,0.2,income_kids,map,.0%,620L500US09060,plinc18
House,0.174,income_kids,map,.0%,620L500US09061,plinc18
House,0.051,income_kids,map,.0%,620L500US09062,plinc18
House,0.272,income_kids,map,.0%,620L500US09063,plinc18
House,0.204,income_kids,map,.0%,620L500US09064,plinc18
House,0.434,income_kids,map,.0%,620L500US09065,plinc18
House,0.178,income_kids,map,.0%,620L500US09066,plinc18
House,0.134,income_kids,map,.0%,620L500US09067,plinc18
House,0.116,income_kids,map,.0%,620L500US09068,plinc18
House,0.151,income_kids,map,.0%,620L500US09069,plinc18
House,0.301,income_kids,map,.0%,620L500US09070,plinc18
House,0.423,income_kids,map,.0%,620L500US09071,plinc18
House,0.744,income_kids,map,.0%,620L500US09072,plinc18
House,0.551,income_kids,map,.0%,620L500US09073,plinc18
House,0.616,income_kids,map,.0%,620L500US09074,plinc18
House,0.8,income_kids,map,.0%,620L500US09075,plinc18
House,0.131,income_kids,map,.0%,620L500US09076,plinc18
House,0.243,income_kids,map,.0%,620L500US09077,plinc18
House,0.186,income_kids,map,.0%,620L500US09078,plinc18
House,0.436,income_kids,map,.0%,620L500US09079,plinc18
House,0.138,income_kids,map,.0%,620L500US09080,plinc18
House,0.125,income_kids,map,.0%,620L500US09081,plinc18
House,0.213,income_kids,map,.0%,620L500US09082,plinc18
House,0.244,income_kids,map,.0%,620L500US09083,plinc18
House,0.677,income_kids,map,.0%,620L500US09084,plinc18
House,0.165,income_kids,map,.0%,620L500US09085,plinc18
House,0.104,income_kids,map,.0%,620L500US09086,plinc18
House,0.101,income_kids,map,.0%,620L500US09087,plinc18
House,0.167,income_kids,map,.0%,620L500US09088,plinc18
House,0.089,income_kids,map,.0%,620L500US09089,plinc18
House,0.125,income_kids,map,.0%,620L500US09090,plinc18
House,0.196,income_kids,map,.0%,620L500US09091,plinc18
House,0.493,income_kids,map,.0%,620L500US09092,plinc18
House,0.706,income_kids,map,.0%,620L500US09093,plinc18
House,0.487,income_kids,map,.0%,620L500US09094,plinc18
House,0.824,income_kids,map,.0%,620L500US09095,plinc18
House,0.406,income_kids,map,.0%,620L500US09096,plinc18
House,0.573,income_kids,map,.0%,620L500US09097,plinc18
House,0.115,income_kids,map,.0%,620L500US09098,plinc18
House,0.283,income_kids,map,.0%,620L500US09099,plinc18
House,0.356,income_kids,map,.0%,620L500US09100,plinc18
House,0.057,income_kids,map,.0%,620L500US09101,plinc18
House,0.264,income_kids,map,.0%,620L500US09102,plinc18
House,0.074,income_kids,map,.0%,620L500US09103,plinc18
House,0.518,income_kids,map,.0%,620L500US09104,plinc18
House,0.152,income_kids,map,.0%,620L500US09105,plinc18
House,0.088,income_kids,map,.0%,620L500US09106,plinc18
House,0.119,income_kids,map,.0%,620L500US09107,plinc18
House,0.17,income_kids,map,.0%,620L500US09108,plinc18
House,0.357,income_kids,map,.0%,620L500US09109,plinc18
House,0.513,income_kids,map,.0%,620L500US09110,plinc18
House,0.066,income_kids,map,.0%,620L500US09111,plinc18
House,0.094,income_kids,map,.0%,620L500US09112,plinc18
House,0.185,income_kids,map,.0%,620L500US09113,plinc18
House,0.122,income_kids,map,.0%,620L500US09114,plinc18
House,0.485,income_kids,map,.0%,620L500US09115,plinc18
House,0.596,income_kids,map,.0%,620L500US09116,plinc18
House,0.128,income_kids,map,.0%,620L500US09117,plinc18
House,0.308,income_kids,map,.0%,620L500US09118,plinc18
House,0.133,income_kids,map,.0%,620L500US09119,plinc18
House,0.169,income_kids,map,.0%,620L500US09120,plinc18
House,0.417,income_kids,map,.0%,620L500US09121,plinc18
House,0.136,income_kids,map,.0%,620L500US09122,plinc18
House,0.077,income_kids,map,.0%,620L500US09123,plinc18
House,0.697,income_kids,map,.0%,620L500US09124,plinc18
House,0.062,income_kids,map,.0%,620L500US09125,plinc18
House,0.5,income_kids,map,.0%,620L500US09126,plinc18
House,0.434,income_kids,map,.0%,620L500US09127,plinc18
House,0.812,income_kids,map,.0%,620L500US09128,plinc18
House,0.572,income_kids,map,.0%,620L500US09129,plinc18
House,0.722,income_kids,map,.0%,620L500US09130,plinc18
House,0.233,income_kids,map,.0%,620L500US09131,plinc18
House,0.061,income_kids,map,.0%,620L500US09132,plinc18
House,0.159,income_kids,map,.0%,620L500US09133,plinc18
House,0.082,income_kids,map,.0%,620L500US09134,plinc18
House,0.043,income_kids,map,.0%,620L500US09135,plinc18
House,0.081,income_kids,map,.0%,620L500US09136,plinc18
House,0.334,income_kids,map,.0%,620L500US09137,plinc18
House,0.22,income_kids,map,.0%,620L500US09138,plinc18
House,0.367,income_kids,map,.0%,620L500US09139,plinc18
House,0.641,income_kids,map,.0%,620L500US09140,plinc18
House,0.071,income_kids,map,.0%,620L500US09141,plinc18
House,0.077,income_kids,map,.0%,620L500US09142,plinc18
House,0.108,income_kids,map,.0%,620L500US09143,plinc18
House,0.128,income_kids,map,.0%,620L500US09144,plinc18
House,0.52,income_kids,map,.0%,620L500US09145,plinc18
House,0.376,income_kids,map,.0%,620L500US09146,plinc18
House,0.13,income_kids,map,.0%,620L500US09147,plinc18
House,0.405,income_kids,map,.0%,620L500US09148,plinc18
House,0.084,income_kids,map,.0%,620L500US09149,plinc18
House,0.195,income_kids,map,.0%,620L500US09150,plinc18
House,0.063,income_kids,map,.0%,620L500US09151,plinc18
State,0.301,income_kids,map,.0%,Connecticut,plinc18
Senate,11020,income_seniors,table,",",610U500US09001,stat65
Senate,13098,income_seniors,table,",",610U500US09002,stat65
Senate,14215,income_seniors,table,",",610U500US09003,stat65
Senate,14434,income_seniors,table,",",610U500US09004,stat65
Senate,16105,income_seniors,table,",",610U500US09005,stat65
Senate,13440,income_seniors,table,",",610U500US09006,stat65
Senate,15719,income_seniors,table,",",610U500US09007,stat65
Senate,15665,income_seniors,table,",",610U500US09008,stat65
Senate,16720,income_seniors,table,",",610U500US09009,stat65
Senate,9003,income_seniors,table,",",610U500US09010,stat65
Senate,12834,income_seniors,table,",",610U500US09011,stat65
Senate,19272,income_seniors,table,",",610U500US09012,stat65
Senate,15396,income_seniors,table,",",610U500US09013,stat65
Senate,16167,income_seniors,table,",",610U500US09014,stat65
Senate,11530,income_seniors,table,",",610U500US09015,stat65
Senate,16678,income_seniors,table,",",610U500US09016,stat65
Senate,14140,income_seniors,table,",",610U500US09017,stat65
Senate,15524,income_seniors,table,",",610U500US09018,stat65
Senate,14139,income_seniors,table,",",610U500US09019,stat65
Senate,16486,income_seniors,table,",",610U500US09020,stat65
Senate,18409,income_seniors,table,",",610U500US09021,stat65
Senate,14729,income_seniors,table,",",610U500US09022,stat65
Senate,8314,income_seniors,table,",",610U500US09023,stat65
Senate,13948,income_seniors,table,",",610U500US09024,stat65
Senate,13545,income_seniors,table,",",610U500US09025,stat65
Senate,15625,income_seniors,table,",",610U500US09026,stat65
Senate,12647,income_seniors,table,",",610U500US09027,stat65
Senate,15108,income_seniors,table,",",610U500US09028,stat65
Senate,12064,income_seniors,table,",",610U500US09029,stat65
Senate,17308,income_seniors,table,",",610U500US09030,stat65
Senate,15909,income_seniors,table,",",610U500US09031,stat65
Senate,18033,income_seniors,table,",",610U500US09032,stat65
Senate,18174,income_seniors,table,",",610U500US09033,stat65
Senate,16950,income_seniors,table,",",610U500US09034,stat65
Senate,15087,income_seniors,table,",",610U500US09035,stat65
Senate,15978,income_seniors,table,",",610U500US09036,stat65
House,2402,income_seniors,table,",",620L500US09001,stat65
House,3323,income_seniors,table,",",620L500US09002,stat65
House,2016,income_seniors,table,",",620L500US09003,stat65
House,1912,income_seniors,table,",",620L500US09004,stat65
House,2717,income_seniors,table,",",620L500US09005,stat65
House,2252,income_seniors,table,",",620L500US09006,stat65
House,2469,income_seniors,table,",",620L500US09007,stat65
House,3818,income_seniors,table,",",620L500US09008,stat65
House,3506,income_seniors,table,",",620L500US09009,stat65
House,3362,income_seniors,table,",",620L500US09010,stat65
House,2224,income_seniors,table,",",620L500US09011,stat65
House,3239,income_seniors,table,",",620L500US09012,stat65
House,3633,income_seniors,table,",",620L500US09013,stat65
House,4048,income_seniors,table,",",620L500US09014,stat65
House,5085,income_seniors,table,",",620L500US09015,stat65
House,3744,income_seniors,table,",",620L500US09016,stat65
House,3822,income_seniors,table,",",620L500US09017,stat65
House,4321,income_seniors,table,",",620L500US09018,stat65
House,4527,income_seniors,table,",",620L500US09019,stat65
House,3045,income_seniors,table,",",620L500US09020,stat65
House,4126,income_seniors,table,",",620L500US09021,stat65
House,3629,income_seniors,table,",",620L500US09022,stat65
House,5880,income_seniors,table,",",620L500US09023,stat65
House,3173,income_seniors,table,",",620L500US09024,stat65
House,2204,income_seniors,table,",",620L500US09025,stat65
House,3137,income_seniors,table,",",620L500US09026,stat65
House,4805,income_seniors,table,",",620L500US09027,stat65
House,4876,income_seniors,table,",",620L500US09028,stat65
House,4477,income_seniors,table,",",620L500US09029,stat65
House,4905,income_seniors,table,",",620L500US09030,stat65
House,4031,income_seniors,table,",",620L500US09031,stat65
House,4071,income_seniors,table,",",620L500US09032,stat65
House,2677,income_seniors,table,",",620L500US09033,stat65
House,3382,income_seniors,table,",",620L500US09034,stat65
House,4338,income_seniors,table,",",620L500US09035,stat65
House,5291,income_seniors,table,",",620L500US09036,stat65
House,4551,income_seniors,table,",",620L500US09037,stat65
House,4819,income_seniors,table,",",620L500US09038,stat65
House,1928,income_seniors,table,",",620L500US09039,stat65
House,2188,income_seniors,table,",",620L500US09040,stat65
House,4217,income_seniors,table,",",620L500US09041,stat65
House,3214,income_seniors,table,",",620L500US09042,stat65
House,4984,income_seniors,table,",",620L500US09043,stat65
House,3429,income_seniors,table,",",620L500US09044,stat65
House,2929,income_seniors,table,",",620L500US09045,stat65
House,2727,income_seniors,table,",",620L500US09046,stat65
House,3904,income_seniors,table,",",620L500US09047,stat65
House,3206,income_seniors,table,",",620L500US09048,stat65
House,2483,income_seniors,table,",",620L500US09049,stat65
House,3841,income_seniors,table,",",620L500US09050,stat65
House,3473,income_seniors,table,",",620L500US09051,stat65
House,3195,income_seniors,table,",",620L500US09052,stat65
House,3182,income_seniors,table,",",620L500US09053,stat65
House,1588,income_seniors,table,",",620L500US09054,stat65
House,3324,income_seniors,table,",",620L500US09055,stat65
House,3854,income_seniors,table,",",620L500US09056,stat65
House,3335,income_seniors,table,",",620L500US09057,stat65
House,3833,income_seniors,table,",",620L500US09058,stat65
House,3354,income_seniors,table,",",620L500US09059,stat65
House,3847,income_seniors,table,",",620L500US09060,stat65
House,3438,income_seniors,table,",",620L500US09061,stat65
House,3668,income_seniors,table,",",620L500US09062,stat65
House,4023,income_seniors,table,",",620L500US09063,stat65
House,5347,income_seniors,table,",",620L500US09064,stat65
House,3454,income_seniors,table,",",620L500US09065,stat65
House,4581,income_seniors,table,",",620L500US09066,stat65
House,3383,income_seniors,table,",",620L500US09067,stat65
House,3984,income_seniors,table,",",620L500US09068,stat65
House,7052,income_seniors,table,",",620L500US09069,stat65
House,3172,income_seniors,table,",",620L500US09070,stat65
House,3813,income_seniors,table,",",620L500US09071,stat65
House,2263,income_seniors,table,",",620L500US09072,stat65
House,2554,income_seniors,table,",",620L500US09073,stat65
House,3175,income_seniors,table,",",620L500US09074,stat65
House,2275,income_seniors,table,",",620L500US09075,stat65
House,3724,income_seniors,table,",",620L500US09076,stat65
House,4437,income_seniors,table,",",620L500US09077,stat65
House,3375,income_seniors,table,",",620L500US09078,stat65
House,3107,income_seniors,table,",",620L500US09079,stat65
House,3700,income_seniors,table,",",620L500US09080,stat65
House,4925,income_seniors,table,",",620L500US09081,stat65
House,3990,income_seniors,table,",",620L500US09082,stat65
House,4447,income_seniors,table,",",620L500US09083,stat65
House,2330,income_seniors,table,",",620L500US09084,stat65
House,3716,income_seniors,table,",",620L500US09085,stat65
House,4102,income_seniors,table,",",620L500US09086,stat65
House,4448,income_seniors,table,",",620L500US09087,stat65
House,3333,income_seniors,table,",",620L500US09088,stat65
House,3848,income_seniors,table,",",620L500US09089,stat65
House,4062,income_seniors,table,",",620L500US09090,stat65
House,4481,income_seniors,table,",",620L500US09091,stat65
House,2650,income_seniors,table,",",620L500US09092,stat65
House,2144,income_seniors,table,",",620L500US09093,stat65
House,1968,income_seniors,table,",",620L500US09094,stat65
House,1935,income_seniors,table,",",620L500US09095,stat65
House,2503,income_seniors,table,",",620L500US09096,stat65
House,3689,income_seniors,table,",",620L500US09097,stat65
House,5038,income_seniors,table,",",620L500US09098,stat65
House,4227,income_seniors,table,",",620L500US09099,stat65
House,3318,income_seniors,table,",",620L500US09100,stat65
House,4692,income_seniors,table,",",620L500US09101,stat65
House,4637,income_seniors,table,",",620L500US09102,stat65
House,3664,income_seniors,table,",",620L500US09103,stat65
House,3209,income_seniors,table,",",620L500US09104,stat65
House,3063,income_seniors,table,",",620L500US09105,stat65
House,3655,income_seniors,table,",",620L500US09106,stat65
House,3837,income_seniors,table,",",620L500US09107,stat65
House,3365,income_seniors,table,",",620L500US09108,stat65
House,3080,income_seniors,table,",",620L500US09109,stat65
House,2696,income_seniors,table,",",620L500US09110,stat65
House,3613,income_seniors,table,",",620L500US09111,stat65
House,2954,income_seniors,table,",",620L500US09112,stat65
House,3555,income_seniors,table,",",620L500US09113,stat65
House,4326,income_seniors,table,",",620L500US09114,stat65
House,2997,income_seniors,table,",",620L500US09115,stat65
House,2004,income_seniors,table,",",620L500US09116,stat65
House,4442,income_seniors,table,",",620L500US09117,stat65
House,4059,income_seniors,table,",",620L500US09118,stat65
House,3768,income_seniors,table,",",620L500US09119,stat65
House,4165,income_seniors,table,",",620L500US09120,stat65
House,3670,income_seniors,table,",",620L500US09121,stat65
House,6444,income_seniors,table,",",620L500US09122,stat65
House,4315,income_seniors,table,",",620L500US09123,stat65
House,2528,income_seniors,table,",",620L500US09124,stat65
House,3422,income_seniors,table,",",620L500US09125,stat65
House,2419,income_seniors,table,",",620L500US09126,stat65
House,3441,income_seniors,table,",",620L500US09127,stat65
House,1459,income_seniors,table,",",620L500US09128,stat65
House,2564,income_seniors,table,",",620L500US09129,stat65
House,2015,income_seniors,table,",",620L500US09130,stat65
House,3608,income_seniors,table,",",620L500US09131,stat65
House,3710,income_seniors,table,",",620L500US09132,stat65
House,2864,income_seniors,table,",",620L500US09133,stat65
House,3869,income_seniors,table,",",620L500US09134,stat65
House,3800,income_seniors,table,",",620L500US09135,stat65
House,3896,income_seniors,table,",",620L500US09136,stat65
House,3324,income_seniors,table,",",620L500US09137,stat65
House,3141,income_seniors,table,",",620L500US09138,stat65
House,3782,income_seniors,table,",",620L500US09139,stat65
House,1945,income_seniors,table,",",620L500US09140,stat65
House,3348,income_seniors,table,",",620L500US09141,stat65
House,4258,income_seniors,table,",",620L500US09142,stat65
House,3816,income_seniors,table,",",620L500US09143,stat65
House,3613,income_seniors,table,",",620L500US09144,stat65
House,2697,income_seniors,table,",",620L500US09145,stat65
House,2641,income_seniors,table,",",620L500US09146,stat65
House,3406,income_seniors,table,",",620L500US09147,stat65
House,2673,income_seniors,table,",",620L500US09148,stat65
House,4212,income_seniors,table,",",620L500US09149,stat65
House,3402,income_seniors,table,",",620L500US09150,stat65
House,3799,income_seniors,table,",",620L500US09151,stat65
State,533413,income_seniors,table,",",Connecticut,stat65
Senate,2074,income_seniors,table,",",610U500US09001,npov65
Senate,1768,income_seniors,table,",",610U500US09002,npov65
Senate,1152,income_seniors,table,",",610U500US09003,npov65
Senate,837,income_seniors,table,",",610U500US09004,npov65
Senate,1150,income_seniors,table,",",610U500US09005,npov65
Senate,1246,income_seniors,table,",",610U500US09006,npov65
Senate,634,income_seniors,table,",",610U500US09007,npov65
Senate,697,income_seniors,table,",",610U500US09008,npov65
Senate,1218,income_seniors,table,",",610U500US09009,npov65
Senate,1248,income_seniors,table,",",610U500US09010,npov65
Senate,1534,income_seniors,table,",",610U500US09011,npov65
Senate,729,income_seniors,table,",",610U500US09012,npov65
Senate,693,income_seniors,table,",",610U500US09013,npov65
Senate,1161,income_seniors,table,",",610U500US09014,npov65
Senate,1764,income_seniors,table,",",610U500US09015,npov65
Senate,964,income_seniors,table,",",610U500US09016,npov65
Senate,1024,income_seniors,table,",",610U500US09017,npov65
Senate,959,income_seniors,table,",",610U500US09018,npov65
Senate,715,income_seniors,table,",",610U500US09019,npov65
Senate,1042,income_seniors,table,",",610U500US09020,npov65
Senate,890,income_seniors,table,",",610U500US09021,npov65
Senate,871,income_seniors,table,",",610U500US09022,npov65
Senate,1607,income_seniors,table,",",610U500US09023,npov65
Senate,1253,income_seniors,table,",",610U500US09024,npov65
Senate,1111,income_seniors,table,",",610U500US09025,npov65
Senate,587,income_seniors,table,",",610U500US09026,npov65
Senate,1441,income_seniors,table,",",610U500US09027,npov65
Senate,560,income_seniors,table,",",610U500US09028,npov65
Senate,667,income_seniors,table,",",610U500US09029,npov65
Senate,922,income_seniors,table,",",610U500US09030,npov65
Senate,1322,income_seniors,table,",",610U500US09031,npov65
Senate,1258,income_seniors,table,",",610U500US09032,npov65
Senate,662,income_seniors,table,",",610U500US09033,npov65
Senate,941,income_seniors,table,",",610U500US09034,npov65
Senate,553,income_seniors,table,",",610U500US09035,npov65
Senate,749,income_seniors,table,",",610U500US09036,npov65
House,682,income_seniors,table,",",620L500US09001,npov65
House,194,income_seniors,table,",",620L500US09002,npov65
House,676,income_seniors,table,",",620L500US09003,npov65
House,663,income_seniors,table,",",620L500US09004,npov65
House,312,income_seniors,table,",",620L500US09005,npov65
House,330,income_seniors,table,",",620L500US09006,npov65
House,483,income_seniors,table,",",620L500US09007,npov65
House,33,income_seniors,table,",",620L500US09008,npov65
House,356,income_seniors,table,",",620L500US09009,npov65
House,515,income_seniors,table,",",620L500US09010,npov65
House,100,income_seniors,table,",",620L500US09011,npov65
House,146,income_seniors,table,",",620L500US09012,npov65
House,258,income_seniors,table,",",620L500US09013,npov65
House,252,income_seniors,table,",",620L500US09014,npov65
House,287,income_seniors,table,",",620L500US09015,npov65
House,118,income_seniors,table,",",620L500US09016,npov65
House,96,income_seniors,table,",",620L500US09017,npov65
House,492,income_seniors,table,",",620L500US09018,npov65
House,113,income_seniors,table,",",620L500US09019,npov65
House,253,income_seniors,table,",",620L500US09020,npov65
House,302,income_seniors,table,",",620L500US09021,npov65
House,268,income_seniors,table,",",620L500US09022,npov65
House,284,income_seniors,table,",",620L500US09023,npov65
House,248,income_seniors,table,",",620L500US09024,npov65
House,476,income_seniors,table,",",620L500US09025,npov65
House,321,income_seniors,table,",",620L500US09026,npov65
House,348,income_seniors,table,",",620L500US09027,npov65
House,291,income_seniors,table,",",620L500US09028,npov65
House,369,income_seniors,table,",",620L500US09029,npov65
House,229,income_seniors,table,",",620L500US09030,npov65
House,214,income_seniors,table,",",620L500US09031,npov65
House,187,income_seniors,table,",",620L500US09032,npov65
House,249,income_seniors,table,",",620L500US09033,npov65
House,155,income_seniors,table,",",620L500US09034,npov65
House,196,income_seniors,table,",",620L500US09035,npov65
House,99,income_seniors,table,",",620L500US09036,npov65
House,135,income_seniors,table,",",620L500US09037,npov65
House,306,income_seniors,table,",",620L500US09038,npov65
House,337,income_seniors,table,",",620L500US09039,npov65
House,101,income_seniors,table,",",620L500US09040,npov65
House,227,income_seniors,table,",",620L500US09041,npov65
House,158,income_seniors,table,",",620L500US09042,npov65
House,251,income_seniors,table,",",620L500US09043,npov65
House,279,income_seniors,table,",",620L500US09044,npov65
House,174,income_seniors,table,",",620L500US09045,npov65
House,272,income_seniors,table,",",620L500US09046,npov65
House,99,income_seniors,table,",",620L500US09047,npov65
House,124,income_seniors,table,",",620L500US09048,npov65
House,162,income_seniors,table,",",620L500US09049,npov65
House,182,income_seniors,table,",",620L500US09050,npov65
House,187,income_seniors,table,",",620L500US09051,npov65
House,166,income_seniors,table,",",620L500US09052,npov65
House,119,income_seniors,table,",",620L500US09053,npov65
House,52,income_seniors,table,",",620L500US09054,npov65
House,69,income_seniors,table,",",620L500US09055,npov65
House,214,income_seniors,table,",",620L500US09056,npov65
House,151,income_seniors,table,",",620L500US09057,npov65
House,176,income_seniors,table,",",620L500US09058,npov65
House,186,income_seniors,table,",",620L500US09059,npov65
House,152,income_seniors,table,",",620L500US09060,npov65
House,63,income_seniors,table,",",620L500US09061,npov65
House,139,income_seniors,table,",",620L500US09062,npov65
House,335,income_seniors,table,",",620L500US09063,npov65
House,207,income_seniors,table,",",620L500US09064,npov65
House,348,income_seniors,table,",",620L500US09065,npov65
House,330,income_seniors,table,",",620L500US09066,npov65
House,141,income_seniors,table,",",620L500US09067,npov65
House,334,income_seniors,table,",",620L500US09068,npov65
House,622,income_seniors,table,",",620L500US09069,npov65
House,206,income_seniors,table,",",620L500US09070,npov65
House,241,income_seniors,table,",",620L500US09071,npov65
House,338,income_seniors,table,",",620L500US09072,npov65
House,291,income_seniors,table,",",620L500US09073,npov65
House,365,income_seniors,table,",",620L500US09074,npov65
House,758,income_seniors,table,",",620L500US09075,npov65
House,107,income_seniors,table,",",620L500US09076,npov65
House,440,income_seniors,table,",",620L500US09077,npov65
House,275,income_seniors,table,",",620L500US09078,npov65
House,344,income_seniors,table,",",620L500US09079,npov65
House,140,income_seniors,table,",",620L500US09080,npov65
House,162,income_seniors,table,",",620L500US09081,npov65
House,161,income_seniors,table,",",620L500US09082,npov65
House,164,income_seniors,table,",",620L500US09083,npov65
House,282,income_seniors,table,",",620L500US09084,npov65
House,136,income_seniors,table,",",620L500US09085,npov65
House,149,income_seniors,table,",",620L500US09086,npov65
House,343,income_seniors,table,",",620L500US09087,npov65
House,261,income_seniors,table,",",620L500US09088,npov65
House,117,income_seniors,table,",",620L500US09089,npov65
House,192,income_seniors,table,",",620L500US09090,npov65
House,225,income_seniors,table,",",620L500US09091,npov65
House,356,income_seniors,table,",",620L500US09092,npov65
House,348,income_seniors,table,",",620L500US09093,npov65
House,250,income_seniors,table,",",620L500US09094,npov65
House,650,income_seniors,table,",",620L500US09095,npov65
House,120,income_seniors,table,",",620L500US09096,npov65
House,416,income_seniors,table,",",620L500US09097,npov65
House,156,income_seniors,table,",",620L500US09098,npov65
House,390,income_seniors,table,",",620L500US09099,npov65
House,230,income_seniors,table,",",620L500US09100,npov65
House,183,income_seniors,table,",",620L500US09101,npov65
House,228,income_seniors,table,",",620L500US09102,npov65
